date,Temperature,GHR,Pyranometer,Temperature probe,Sun azimuth,Clearness index,Month,Hour,Power
201811221600,248,35,10.3,1.7,-0.446094526394073,8.33055967828856,0.866025403784438,5.51091059616309e-16,4.173155
201811221615,179,28,9.8,2.3,-0.410811162784262,-5.15548044060481,0.866025403784438,5.51091059616309e-16,2.832676
201811221630,124,21,9.3,2,-0.37581482329268,-1.23679986231715,0.866025403784438,5.51091059616309e-16,1.791711
201811221645,44,12,8.900001,2,-0.341053850860715,-0.264161346530127,0.866025403784438,5.51091059616309e-16,0.84814
201811221700,10,1,8.400001,1.5,-0.306459990160219,-0.042853166903553,0.866025403784438,-1,0.138903
201811221715,0,0,7.8,1.7,-0.271949497118079,-0,0.866025403784438,-1,0
201811221730,0,0,7.4,1.4,-0.237423478131156,-0,0.866025403784438,-1,0
201811221745,0,0,7.1,3.6,-0.202767465733105,-0,0.866025403784438,-1,0
201811221800,0,0,7,2.2,-0.167850209376652,-0,0.866025403784438,-2.44991257893129e-15,0
201811221815,0,0,6.6,3.5,-0.132521625574197,-0,0.866025403784438,-2.44991257893129e-15,0
201811230730,13,7,0.5,0,-0.613571921689689,0.0429977834520355,0.866025403784438,1,0.337501
201811230745,29,18,1.2,0,-0.650316867418655,0.0814738164379956,0.866025403784438,1,0.994895
201811230800,50,32,1.1,0,-0.6870393785351,0.122906803945574,0.866025403784438,6.12323399573677e-17,1.92132
201811230815,70,41,0.9,0,-0.723542156106193,0.15393664425056,0.866025403784438,6.12323399573677e-17,2.977988
201811230830,99,43,1.7,0,-0.759570644825416,0.19819896316368,0.866025403784438,6.12323399573677e-17,2.006705
201811230845,205,72,2.5,0,-0.794808093412125,0.378985883718897,0.866025403784438,6.12323399573677e-17,3.796223
201811230900,160,66,2.6,0,-0.828872986715877,0.276427935719629,0.866025403784438,-1,3.199159
201811230915,282,116,3,0,-0.861320252418861,0.46001598165301,0.866025403784438,-1,5.625056
201811230930,229,122,3.4,0.9,-0.891647772026782,0.355922104503998,0.866025403784438,-1,4.705675
201811230945,182,133,3.3,0,-0.91930959807243,0.271717337508309,0.866025403784438,-1,3.75021
201811231000,183,145,3.8,0,-0.943736767616086,0.264392558211543,0.866025403784438,-1.83697019872103e-16,3.832132
201811231015,177,135,3.8,0,-0.964365625091269,0.249183379970421,0.866025403784438,-1.83697019872103e-16,3.684165
201811231030,287,153,4.5,0,-0.980672165355885,0.396278114959873,0.866025403784438,-1.83697019872103e-16,6.109196
201811231045,367,178,4.4,0.7,-0.99220930472828,0.500103030583075,0.866025403784438,-1.83697019872103e-16,7.017897
201811231100,309,181,4.4,0.7,-0.998642597305076,0.418070977685024,0.866025403784438,1,5.965963
201811231115,282,171,4.8,1.4,-0.999779241857891,0.381082725308475,0.866025403784438,1,5.830004
201811231130,362,203,5.2,1.3,-0.995585673212841,0.491508202917534,0.866025403784438,1,7.055192
201811231145,263,191,5.2,1.7,-0.986190682016017,0.360936935965589,0.866025403784438,1,5.206441
201811231200,523,230,5.5,1.7,-0.971873507061913,0.729955362579077,0.866025403784438,3.06161699786838e-16,9.804099
201811231215,468,188,5.7,1.9,-0.95303900429336,0.668543012241107,0.866025403784438,3.06161699786838e-16,8.897765
201811231230,617,225,6.1,1.8,-0.930184059378072,0.908191227156799,0.866025403784438,3.06161699786838e-16,11.02005
201811231245,493,224,6.7,2.6,-0.90386036353277,0.753133565387664,0.866025403784438,3.06161699786838e-16,8.832932
201811231300,722,229,7.2,2.5,-0.874638422829713,1.15369764706227,0.866025403784438,-1,12.70022
201811231315,469,189,7.3,1.8,-0.84307651390662,0.790704274541664,0.866025403784438,-1,8.694029
201811231330,628,169,7.3,2.4,-0.809696724691079,1.12802974192211,0.866025403784438,-1,12.07019
201811231345,673,177,7.9,0.8,-0.774968696611221,1.30246590312814,0.866025403784438,-1,10.66332
201811231400,434,118,7.6,3.6,-0.739300520521261,0.917002415268224,0.866025403784438,-4.28626379701574e-16,8.179984
201811231415,370,100,8.1,2.6,-0.703035541760085,0.867290787915891,0.866025403784438,-4.28626379701574e-16,9.406903
201811231430,491,86,7.6,4,-0.666453559642464,1.30267786563917,0.866025403784438,-4.28626379701574e-16,8.932
201811231445,436,80,7.9,3,-0.629774945617234,1.34404433046912,0.866025403784438,-4.28626379701574e-16,8.049567
201811231500,398,74,8.1,1.9,-0.593166420981075,1.47804212231508,0.866025403784438,1,7.205757
201811231515,341,67,7.9,3.4,-0.5567475214178,1.61004711719999,0.866025403784438,1,6.092973
201811231530,283,60,7.7,1.1,-0.520597059567627,1.85939821132714,0.866025403784438,1,4.957675
201811231545,222,52,7.3,2.8,-0.484759139640671,2.44643186572092,0.866025403784438,1,3.796916
201811231600,168,43,7.2,2.5,-0.449248465686884,6.06675219023251,0.866025403784438,5.51091059616309e-16,2.710573
201811231615,114,32,6.9,2.1,-0.41405481806618,-3.10729609278338,0.866025403784438,5.51091059616309e-16,1.751357
201811231630,68,22,6.3,1.8,-0.379146658783015,-0.665887293030015,0.866025403784438,5.51091059616309e-16,0.984503
201811231645,24,11,6,1.7,-0.344473875878656,-0.142583261634235,0.866025403784438,5.51091059616309e-16,0.421212
201811231700,6,1,5.4,1,-0.30996969947827,-0.0255303376666362,0.866025403784438,-1,0.09699
201811231715,0,0,5,1.2,-0.275551825156962,-0,0.866025403784438,-1,0
201811231730,0,0,4.3,0,-0.241122769862912,-0,0.866025403784438,-1,0
201811231745,0,0,4.1,0,-0.206569465344768,-0,0.866025403784438,-1,0
201811231800,0,0,3.7,1.3,-0.171762065998257,-0,0.866025403784438,-2.44991257893129e-15,0
201811231815,0,0,3.3,1.3,-0.136551913304256,-0,0.866025403784438,-2.44991257893129e-15,0
201811240730,8,3,1.2,0,-0.614862435627311,0.0268648775518308,0.866025403784438,1,0.16927
201811240745,19,11,1.2,0,-0.651476979455954,0.0540747844984497,0.866025403784438,1,0.427794
201811240800,42,24,0.8,0.8,-0.688063097868159,0.104420431483019,0.866025403784438,6.12323399573677e-17,1.363571
201811240815,69,40,2.5,0,-0.724424237275938,0.15328786039437,0.866025403784438,6.12323399573677e-17,2.628594
201811240830,204,49,3,0,-0.76030723967662,0.412204345820079,0.866025403784438,6.12323399573677e-17,4.013064
201811240845,266,55,4,0.9,-0.795397539596869,0.495964710225571,0.866025403784438,6.12323399573677e-17,5.22607
201811240900,328,60,5,2.6,-0.829316709930049,0.571188701318012,0.866025403784438,-1,6.373666
201811240915,388,66,5.1,4.8,-0.861623729006257,0.637659149995396,0.866025403784438,-1,7.512949
201811240930,438,71,5.2,6.4,-0.891821460939137,0.68556897035209,0.866025403784438,-1,8.464429
201811240945,498,77,5.6,2.4,-0.91936971233235,0.74848906331311,0.866025403784438,-1,9.533221
201811241000,544,77,6.4,2.5,-0.943705726056534,0.791011257657308,0.866025403784438,-1.83697019872103e-16,10.33587
201811241015,594,79,6.7,4.4,-0.96427201962492,0.841419178262452,0.866025403784438,-1.83697019872103e-16,11.0484
201811241030,632,80,7.4,3.3,-0.980550111511271,0.877861821658189,0.866025403784438,-1.83697019872103e-16,11.79839
201811241045,690,82,7.7,6.2,-0.992097120819069,0.945710543703601,0.866025403784438,-1.83697019872103e-16,12.42167
201811241100,716,80,8.2,4.41936884410732,-0.998580873259985,0.974221337819177,0.866025403784438,1,13.14747
201811241115,779,76,9,2.7,-0.999808487751253,1.05854532695497,0.866025403784438,1,13.58797
201811241130,786,75,9.6,4.9,-0.995743842607367,1.073015620977,0.866025403784438,1,13.85278
201811241145,805,76,10.3,3.7,-0.986510910056287,1.11071460674647,0.866025403784438,1,13.97754
201811241200,818,78,10.7,2.8,-0.972382369034194,1.14778054276314,0.866025403784438,3.06161699786838e-16,13.95734
201811241215,813,75,11,4.1,-0.953755495783324,1.16754960341787,0.866025403784438,3.06161699786838e-16,14.17123
201811241230,824,72,11.9,2.1,-0.931119357253397,1.21933223681948,0.866025403784438,3.06161699786838e-16,14.30471
201811241245,830,70,12.5,4.2,-0.90501829036439,1.27473355255258,0.866025403784438,3.06161699786838e-16,14.15876
201811241300,824,72,13.1,6.2,-0.876016440542483,1.32380970526125,0.866025403784438,-1,13.78691
201811241315,795,76,13.9,3.8,-0.844667030696356,1.34770673680904,0.866025403784438,-1,13.31749
201811241330,775,79,14.3,1.7,-0.811488508069759,1.39995105935813,0.866025403784438,-1,12.89363
201811241345,683,81,14.7,2.6,-0.776948227936341,1.32956757749349,0.866025403784438,-1,11.39219
201811241400,698,83,14.8,2.2,-0.741453182657867,1.48386904384845,0.866025403784438,-4.28626379701574e-16,11.71076
201811241415,586,80,15,2.6,-0.705346585699843,1.38256673236108,0.866025403784438,-4.28626379701574e-16,10.13098
201811241430,540,81,13.7,3.5,-0.66890883877823,1.44279958997921,0.866025403784438,-4.28626379701574e-16,9.355926
201811241445,426,82,13.8,2.2,-0.632361434980575,1.32350274525767,0.866025403784438,-4.28626379701574e-16,7.455216
201811241500,117,43,12.5,3.1,-0.595872554267378,0.438405840718171,0.866025403784438,1,2.61774
201811241515,233,66,11.8,3.2,-0.559563384175402,1.11208528543739,0.866025403784438,1,4.007638
201811241530,225,65,11.8,1.4,-0.523514475985264,1.49960472026991,0.866025403784438,1,3.687514
201811241545,195,64,11.6,1.8,-0.487771685881366,2.19841544770672,0.866025403784438,1,3.792355
201811241600,209,59,11.7,3,-0.452351436812632,8.11305580560521,0.866025403784438,5.51091059616309e-16,3.370507
201811241615,70,38,10.9,0.8,-0.417245169610172,-1.81775567683821,0.866025403784438,5.51091059616309e-16,1.294004
201811241630,38,22,10,0.7,-0.382422938667708,-0.365966513063611,0.866025403784438,5.51091059616309e-16,0.676561
201811241645,18,10,9.6,0,-0.347836157932044,-0.105922012438856,0.866025403784438,5.51091059616309e-16,0.310367
201811241700,3,0,9,0,-0.313419526293877,-0.0126833102672388,0.866025403784438,-1,0.052478
201811241715,0,0,8.5,0,-0.279092165352901,-0,0.866025403784438,-1,0
201811241730,0,0,7.8,0,-0.244757992724114,-0,0.866025403784438,-1,0
201811241745,0,0,7.6,0,-0.210305334139614,-0,0.866025403784438,-1,0
201811241800,0,0,7.6,0,-0.175605749659718,-0,0.866025403784438,-2.44991257893129e-15,0
201811241815,0,0,7.7,0,-0.140512014291762,-0,0.866025403784438,-2.44991257893129e-15,0
201811250730,10,4,7.3,1.5,-0.616060151896155,0.0340958378941797,0.866025403784438,1,0.491934
201811250745,20,10,7.3,2.1,-0.652548114370117,0.0576617402525389,0.866025403784438,1,1.504668
201811250800,32,18,7.7,4.8,-0.689002199923178,0.0804638377864323,0.866025403784438,6.12323399573677e-17,2.729856
201811250815,42,22,7.9,3.9,-0.725226656275799,0.0942539953246498,0.866025403784438,6.12323399573677e-17,4.034367
201811250830,274,29,8.6,4.2,-0.760969760405314,0.558754774010279,0.866025403784438,6.12323399573677e-17,5.309435
201811250845,343,35,9.1,5.9,-0.795919142468934,0.644958094738608,0.866025403784438,6.12323399573677e-17,6.578095
201811250900,404,38,9.6,4.3,-0.829699434707676,0.709081510725098,0.866025403784438,-1,7.724363
201811250915,464,40,9.8,4.5,-0.86187358839397,0.768193300093979,0.866025403784438,-1,8.758112
201811250930,518,43,10.2,3.9,-0.891949315243472,0.816440660331301,0.866025403784438,-1,9.713056
201811250945,574,46,10.9,4.3,-0.919391980177969,0.868432802173824,0.866025403784438,-1,10.64127
201811251000,620,49,10.8,5.7,-0.943644779584018,0.907229148272265,0.866025403784438,-1.83697019872103e-16,11.3676
201811251015,663,51,11.4,4.8,-0.964156109208703,0.944872943659721,0.866025403784438,-1.83697019872103e-16,11.9668
201811251030,704,52,12.1,4.1,-0.980412697902711,0.98361287380589,0.866025403784438,-1.83697019872103e-16,12.55676
201811251045,743,52,12.9,1.7,-0.991975567981004,1.02414853710907,0.866025403784438,-1.83697019872103e-16,13.01994
201811251100,764,54,13.6,2.4,-0.998514565717958,1.04529265269068,0.866025403784438,1,13.2996
201811251115,789,56,14.2,3.3,-0.999836558318403,1.07794127186609,0.866025403784438,1,13.47591
201811251130,812,57,14.5,2.8,-0.995902794564592,1.11440295804818,0.866025403784438,1,13.71042
201811251145,828,58,14.5,3.4,-0.986832458311531,1.14843471184874,0.866025403784438,1,13.77744
201811251200,822,59,14.8,2.3,-0.972891790201776,1.15937319654121,0.866025403784438,3.06161699786838e-16,13.7917
201811251215,808,60,15,1.9,-0.954470676213957,1.16634921585883,0.866025403784438,3.06161699786838e-16,13.62018
201811251230,816,60,15.6,0.3,-0.932050592331404,1.21370906488801,0.866025403784438,3.06161699786838e-16,13.55939
201811251245,787,63,16.200001,3.1,-0.906168758255263,1.21493862690429,0.866025403784438,3.06161699786838e-16,13.21127
201811251300,777,66,15.9,2.7,-0.87738318163144,1.25481408788281,0.866025403784438,-1,12.97838
201811251315,758,65,15.9,2.5,-0.846242224603499,1.2917977164915,0.866025403784438,-1,12.7751
201811251330,752,63,16.4,2.8,-0.813260849028538,1.36578273340047,0.866025403784438,-1,12.43656
201811251345,727,63,16.700001,3,-0.778904240357671,1.42316671268544,0.866025403784438,-1,12.10553
201811251400,669,69,16.5,3.1,-0.743578372911035,1.43056547678695,0.866025403784438,-4.28626379701574e-16,11.29468
201811251415,591,73,16.200001,4.4,-0.707626378304983,1.40303831620916,0.866025403784438,-4.28626379701574e-16,10.0845
201811251430,520,75,16,0.6,-0.671329286511912,1.39869289351997,0.866025403784438,-4.28626379701574e-16,9.009649
201811251445,451,76,15.3,3,-0.634909719976545,1.41158121755948,0.866025403784438,-4.28626379701574e-16,8.041485
201811251500,386,69,15.3,1.9,-0.598537312161214,1.45866803806186,0.866025403784438,1,6.831134
201811251515,349,62,14.6,4.7,-0.562334888687939,1.68285306025167,0.866025403784438,1,6.089971
201811251530,305,55,14.9,1.5,-0.526384720405881,2.06042658553545,0.866025403784438,1,5.241774
201811251545,230,48,14.2,1.8,-0.490734393547201,2.64964427928788,0.866025403784438,1,3.969188
201811251600,157,40,13.7,0,-0.455402026941015,6.54782441131767,0.866025403784438,5.51091059616309e-16,2.436404
201811251615,99,32,13,2,-0.420380699023275,-2.46369380953645,0.866025403784438,5.51091059616309e-16,1.479093
201811251630,52,19,12.2,1.6,-0.385642034743223,-0.493338431130936,0.866025403784438,5.51091059616309e-16,0.734639
201811251645,18,7,11.3,0,-0.351138953804632,-0.105013988515138,0.866025403784438,5.51091059616309e-16,0.306614
201811251700,2,0,10.7,0.3,-0.316807605941011,-0.00840670263245473,0.866025403784438,-1,0.051324
201811251715,0,0,10.4,1.6,-0.282568523616573,-0,0.866025403784438,-1,0
201811251730,0,0,9.900001,0,-0.248327013354236,-0,0.866025403784438,-1,0
201811251745,0,0,9.3,0,-0.213972787369532,-0,0.866025403784438,-1,0
201811251800,0,0,8.7,0,-0.179378809367116,-0,0.866025403784438,-2.44991257893129e-15,0
201811251815,0,0,8.1,0,-0.144399293117413,-0,0.866025403784438,-2.44991257893129e-15,0
201811260730,11,5,7.1,0.9,-0.617165416160083,0.0380811233796721,0.866025403784438,1,0.355571
201811260745,29,18,7.6,1.1,-0.653530706626244,0.0846960131253139,0.866025403784438,1,1.109666
201811260800,55,36,7.8,1.2,-0.689857196141805,0.139864648812103,0.866025403784438,6.12323399573677e-17,2.30645
201811260815,65,41,8.900001,2.2,-0.725949986223945,0.14734273540313,0.866025403784438,6.12323399573677e-17,3.261336
201811260830,244,56,9.3,2.7,-0.761558822797194,0.502131112791629,0.866025403784438,6.12323399573677e-17,4.746606
201811260845,340,87,9.900001,5,-0.79637353785562,0.644687593581814,0.866025403784438,6.12323399573677e-17,6.580289
201811260900,257,49,10.2,4.5,-0.83002179122566,0.454588949640893,0.866025403784438,-1,5.609699
201811260915,401,61,10.7,4,-0.862070427470631,0.668731917738635,0.866025403784438,-1,7.920594
201811260930,471,68,11.1,3.3,-0.892031870685584,0.747465015359275,0.866025403784438,-1,9.020907
201811260945,526,70,12.1,3.3,-0.919376850393575,0.801001759997101,0.866025403784438,-1,9.845724
201811261000,573,72,12.7,6.3,-0.943554268763602,0.843673896354396,0.866025403784438,-1.83697019872103e-16,10.53487
201811261015,619,76,13.3,5.9,-0.964018111866856,0.88743292095817,0.866025403784438,-1.83697019872103e-16,11.36067
201811261030,647,75,13.8,5.7,-0.98026001432884,0.909174474581268,0.866025403784438,-1.83697019872103e-16,11.82108
201811261045,700,77,13.7,5.8,-0.991844611276092,0.970250504845019,0.866025403784438,-1.83697019872103e-16,12.58817
201811261100,735,81,14.1,5.10508152173913,-0.998443526760392,1.0110581235286,0.866025403784438,1,13.04436
201811261115,763,88,14.6,4.1,-0.999863210405448,1.04792566922968,0.866025403784438,1,13.583
201811261130,789,83,15.5,3.41932726204465,-0.996062211231092,1.08844103216393,0.866025403784438,1,13.31022
201811261145,814,90,16,3.2,-0.987154954139504,1.13476418132491,0.866025403784438,1,14.18313
201811261200,817,88,16.299999,6,-0.973401359518151,1.1581153978446,0.866025403784438,3.06161699786838e-16,14.12205
201811261215,843,100,16.799999,5.4,-0.955184107131592,1.22294212522468,0.866025403784438,3.06161699786838e-16,14.3543
201811261230,836,109,17.4,4.8,-0.932977303726958,1.24963921996459,0.866025403784438,3.06161699786838e-16,14.38761
201811261245,353,77,17.799999,5.41927083333333,-0.907311283293706,0.547661275114969,0.866025403784438,3.06161699786838e-16,7.049881
201811261300,182,118,17.200001,6.2,-0.878738134173401,0.295395288747538,0.866025403784438,-1,3.325246
201811261315,840,180,18.1,4.7,-0.847801547815314,1.43882786004733,0.866025403784438,-1,13.94279
201811261330,814,124,19.1,5.6,-0.815013154556236,1.48607331777551,0.866025403784438,-1,13.5677
201811261345,810,143,18.9,3.9,-0.780836086127076,1.59414607901997,0.866025403784438,-1,13.44035
201811261400,703,119,19.1,6.6,-0.745675379869221,1.51167012516969,0.866025403784438,-4.28626379701574e-16,11.97517
201811261415,669,159,18.9,7.2,-0.709874136669143,1.59759226938566,0.866025403784438,-4.28626379701574e-16,11.12397
201811261430,642,175,19.700001,5.4,-0.673714041886304,1.73782649426799,0.866025403784438,-4.28626379701574e-16,11.22719
201811261445,634,207,19.299999,3.5,-0.637418856274916,1.99826545050466,0.866025403784438,-4.28626379701574e-16,11.06964
201811261500,452,178,19.200001,5.2,-0.601159662685,1.72175449263546,0.866025403784438,1,8.370961
201811261515,263,129,19,5.4,-0.565060911837036,1.28040004059501,0.866025403784438,1,4.833493
201811261530,142,93,18.6,5,-0.529206575556032,0.971507782536412,0.866025403784438,1,2.680957
201811261545,211,104,18.6,6.4,-0.493645948367427,2.48070604091621,0.866025403784438,1,3.69294
201811261600,121,58,18.200001,4,-0.458398821836102,5.41588096673563,0.866025403784438,5.51091059616309e-16,2.078004
201811261615,78,51,18,3.3,-0.423459888726196,-1.86999908620416,0.866025403784438,5.51091059616309e-16,1.418128
201811261630,39,20,17.6,2.9,-0.388802322026217,-0.365071703960856,0.866025403784438,5.51091059616309e-16,0.628528
201811261645,24,11,17.4,3.4,-0.354380526096589,-0.138944458819819,0.866025403784438,5.51091059616309e-16,0.382474
201811261700,11,4,17.1,3.3,-0.320132082362836,-0.0459987488657893,0.866025403784438,-1,0.157031
201811261715,0,0,17.1,5.1,-0.285978917468082,-0,0.866025403784438,-1,0
201811261730,0,0,17.1,5,-0.251827713223294,-0,0.866025403784438,-1,0
201811261745,0,0,16.9,1.8,-0.217569558573302,-0,0.866025403784438,-1,0
201811261800,0,0,16.6,5.2,-0.183078816118423,-0,0.866025403784438,-2.44991257893129e-15,0
201811261815,0,0,16.1,3.6,-0.148211140316542,-0,0.866025403784438,-2.44991257893129e-15,0
201811270730,5,4,11,2.9,-0.618178593262561,0.0175754539315168,0.866025403784438,1,0.079728
201811270745,11,9,11,3.6,-0.654425205203071,0.0325424736855532,0.866025403784438,1,0.19219
201811270800,26,24,11,1.7,-0.690628607630892,0.0668634103182914,0.866025403784438,6.12323399573677e-17,0.468264
201811270815,49,46,11,1.8,-0.726594805022356,0.112187709612167,0.866025403784438,6.12323399573677e-17,0.975497
201811270830,77,69,11.4,3.4,-0.762075042703652,0.159896573202416,0.866025403784438,6.12323399573677e-17,1.590285
201811270845,141,115,11.7,2.8,-0.79676135733144,0.269577558974481,0.866025403784438,6.12323399573677e-17,2.942367
201811270900,167,109,12.1,1.4,-0.830284401749313,0.297667725679069,0.866025403784438,-1,3.154763
201811270915,117,108,12.4,0.9,-0.862214832467778,0.196519204210167,0.866025403784438,-1,2.468099
201811270930,153,118,12.6,0,-0.892069650728454,0.244450397793469,0.866025403784438,-1,3.107884
201811270945,142,111,12.7,2.3,-0.91932475908793,0.217626494942701,0.866025403784438,-1,2.793477
201811271000,248,158,12.5,2.4,-0.943434522302045,0.36738101830092,0.866025403784438,-1.83697019872103e-16,5.141204
201811271015,229,167,12.7,1.4,-0.963858235610136,0.330227892567431,0.866025403784438,-1.83697019872103e-16,4.580858
201811271030,301,177,12.9,2.1,-0.980092143114741,0.425350729045768,0.866025403784438,-1.83697019872103e-16,5.859679
201811271045,520,168,13.1,3,-0.991704211090946,0.724677916388613,0.866025403784438,-1.83697019872103e-16,8.545485
201811271100,495,175,11.5,2.7,-0.998367606387116,0.684510369833427,0.866025403784438,1,9.274236
201811271115,508,181,11,5,-0.99988820076764,0.701288574276814,0.866025403784438,1,9.327695
201811271130,466,186,10.5,4.6,-0.996221775789461,0.646088458730668,0.866025403784438,1,8.736866
201811271145,367,168,10,4.9,-0.987478026111862,0.514145383626267,0.866025403784438,1,6.74673
201811271200,375,156,10,3.4,-0.973910666462073,0.534157582909938,0.866025403784438,3.06161699786838e-16,7.277287
201811271215,426,183,9.8,2,-0.955895349258319,0.620976548808959,0.866025403784438,3.06161699786838e-16,7.809287
201811271230,359,169,9.6,2.7,-0.933899027986943,0.539198403605284,0.866025403784438,3.06161699786838e-16,6.797707
201811271245,407,191,9.5,3.6,-0.908445377131326,0.634463075312798,0.866025403784438,3.06161699786838e-16,6.826111
201811271300,384,192,9.6,3.9,-0.880080780043672,0.626250933759872,0.866025403784438,-1,7.217765
201811271315,455,185,9.900001,2,-0.849344444824846,0.783158538718916,0.866025403784438,-1,8.119538
201811271330,404,153,9.7,2.4,-0.816744822831311,0.741217769883164,0.866025403784438,-1,7.485237
201811271345,407,156,9.6,2.4,-0.782743107995539,0.805093391932697,0.866025403784438,-1,7.299745
201811271400,326,141,9.6,1.8,-0.747743482363916,0.704716891838918,0.866025403784438,-4.28626379701574e-16,6.110466
201811271415,316,149,9.7,2.3,-0.712089068289072,0.758831255429303,0.866025403784438,-4.28626379701574e-16,5.821864
201811271430,264,128,9.6,2.4,-0.676062234891634,0.718900831645216,0.866025403784438,-4.28626379701574e-16,5.291827
201811271445,204,113,9.7,1.8,-0.639887891383816,0.6472082193111,0.866025403784438,-4.28626379701574e-16,3.899678
201811271500,203,112,9.3,1.8,-0.603738566899622,0.779059643462788,0.866025403784438,1,3.873526
201811271515,134,81,9.1,1.9,-0.567740325018929,0.658240906199746,0.866025403784438,1,2.509551
201811271530,126,76,9.400001,0,-0.531978820402265,0.872268760586334,0.866025403784438,1,2.153691
201811271545,82,61,9,1.8,-0.49650503426556,0.98253494820247,0.866025403784438,1,1.549988
201811271600,61,48,8.900001,1.3,-0.461340407625226,2.92509762634905,0.866025403784438,5.51091059616309e-16,1.153485
201811271615,43,34,8.900001,0,-0.426481223880052,-0.997865873558514,0.866025403784438,5.51091059616309e-16,0.76772
201811271630,30,23,8.6,1.6,-0.391902180857793,-0.277503679354585,0.866025403784438,5.51091059616309e-16,0.552495
201811271645,24,17,8.2,0,-0.357559145528246,-0.138000887973282,0.866025403784438,5.51091059616309e-16,0.415612
201811271700,3,0,7.9,0,-0.323391110640355,-0.0124882331781419,0.866025403784438,-1,0.050862
201811271715,0,0,7.6,0,-0.289321378819616,-0,0.866025403784438,-1,0
201811271730,0,0,7.3,0,-0.255257991702959,-0,0.866025403784438,-1,0
201811271745,0,0,7.2,0,-0.221093402978155,-0,0.866025403784438,-1,0
201811271800,0,0,7.2,0,-0.186703366687449,-0,0.866025403784438,-2.44991257893129e-15,0
201811271815,0,0,6,0,-0.15194497660922,-0,0.866025403784438,-2.44991257893129e-15,0
201811280730,6,3,1.7,0,-0.619100066817466,0.0214143703789424,0.866025403784438,1,0.101955
201811280745,22,14,1.2,0,-0.655232073219493,0.0659255782726763,0.866025403784438,1,0.39685
201811280800,41,27,1.6,0,-0.691316964862922,0.10662023601953,0.866025403784438,6.12323399573677e-17,0.883645
201811280815,66,42,2,0,-0.727161695168361,0.152613034968522,0.866025403784438,6.12323399573677e-17,1.483076
201811280830,107,56,2.2,0,-0.76251903599829,0.224188800094134,0.866025403784438,6.12323399573677e-17,2.257608
201811280845,155,69,3.1,0,-0.797083228346773,0.298777658651139,0.866025403784438,6.12323399573677e-17,3.184841
201811280900,209,81,4,0,-0.830487880948502,0.375358502407117,0.866025403784438,-1,4.284231
201811280915,263,91,4.2,0,-0.862307379464013,0.444876473896919,0.866025403784438,-1,5.310532
201811280930,318,100,5.2,0,-0.892063167228326,0.511454495916715,0.866025403784438,-1,6.35398
201811280945,362,110,5.4,1.2,-0.919236130509733,0.55828643746934,0.866025403784438,-1,7.092545
201811281000,400,116,5.9,1,-0.943285857958507,0.596097952025941,0.866025403784438,-1.83697019872103e-16,7.800107
201811281015,439,125,6.4,0,-0.963676679393176,0.636680953970372,0.866025403784438,-1.83697019872103e-16,8.46466
201811281030,483,141,6.9,0,-0.979909160071038,0.686292502893939,0.866025403784438,-1.83697019872103e-16,9.269502
201811281045,511,135,8,0,-0.991554324065372,0.715912625207562,0.866025403784438,-1.83697019872103e-16,9.589452
201811281100,550,139,8.900001,1,-0.99828665339946,0.764474277499564,0.866025403784438,1,10.1345
201811281115,575,141,8.6,1,-0.99991128690922,0.797746331224299,0.866025403784438,1,10.46375
201811281130,592,142,8.5,0.8,-0.996381173270384,0.824783566131704,0.866025403784438,1,10.8162
201811281145,615,142,9.400001,1.9,-0.987801304819925,0.865694519060951,0.866025403784438,1,11.01913
201811281200,624,148,9.2,4.7,-0.974419301857578,0.893014842562251,0.866025403784438,3.06161699786838e-16,11.08696
201811281215,584,153,9.6,3.3,-0.956603963341032,0.855242918644784,0.866025403784438,3.06161699786838e-16,10.60149
